blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,blue_objective_share,blue_vision_share,blue_kill_share,log_blueTotalGold,log_blueTotalExperience,log_redTotalGold,log_redTotalExperience,log_blueGoldPerMin,log_redGoldPerMin
17,6,0,7,8,8,0,0,0,0,15956,6.8,17011,191,51,-1206,-963,19.1,1595.6,19,5,1,8,7,7,1,1,0,0,17162,7.0,17974,243,44,24.3,1716.2,0.0,0.4722222222222222,0.4666666666666667,9.677652883410428,9.741674256373525,9.750511182936638,9.796737182589247,7.375631647211699,7.4484503363504055
42,6,0,8,7,8,0,0,0,0,16699,7.0,17881,240,40,320,-743,24.0,1669.9,38,13,1,7,8,6,1,1,0,0,16379,7.2,18624,216,48,21.6,1637.9,0.0,0.525,0.5333333333333333,9.723163998404846,9.791549899295264,9.70381635740706,9.83226004324776,7.421117682400098,7.401780564069782
44,3,0,13,12,17,1,1,0,0,20175,7.4,20673,215,72,1610,2488,21.5,2017.5,14,14,1,12,13,13,0,0,0,0,18565,6.8,18185,212,36,21.2,1856.5,1.0,0.7586206896551724,0.52,9.9122490582047,9.93663215112843,9.829087229959878,9.808407346285858,7.610109940292996,7.526986776591914
17,6,0,7,8,7,1,1,0,0,17459,6.8,17773,209,56,-1,-459,20.9,1745.9,42,5,1,8,7,6,0,0,0,0,17460,6.8,18232,231,52,23.1,1746.0,1.0,0.288135593220339,0.4666666666666667,9.767667829393593,9.78549199429842,9.767725101522128,9.810988418039205,7.465598067511184,7.465655310134056
12,2,1,10,8,10,1,1,0,0,18787,7.0,18529,231,48,1876,1668,23.1,1878.7,56,3,0,8,10,10,0,0,0,0,16911,6.8,16861,203,28,20.3,1691.1,1.0,0.17647058823529413,0.5555555555555556,9.840973647146885,9.827146319279406,9.735778708110018,9.732817848482622,7.538867468622549,7.433725640074581
21,6,0,5,2,4,0,0,0,0,15796,7.0,18152,221,58,453,1426,22.1,1579.6,17,2,1,2,5,4,1,1,0,0,15343,6.4,16726,256,55,25.6,1534.3,0.0,0.5526315789473685,0.7142857142857143,9.667575327569097,9.80659111529043,9.63847979712322,9.724779459312009,7.365559800770875,7.3364810806648535
13,1,1,10,1,15,0,0,0,0,18697,7.2,19162,237,36,4695,2313,23.7,1869.7,11,1,0,1,10,1,0,0,0,0,14002,6.4,16849,235,44,23.5,1400.2,0.0,0.5416666666666666,0.9090909090909091,9.836171845251261,9.860736615468495,9.547026871355778,9.732105935780508,7.534067971354859,7.245084291323332
11,7,0,8,3,10,1,1,0,0,17775,7.2,19408,256,49,2009,2090,25.6,1777.5,19,1,1,3,8,2,0,0,0,0,15766,6.6,17318,248,53,24.8,1576.6,1.0,0.36666666666666664,0.7272727272727273,9.785604511879411,9.873492155000728,9.665674427237482,9.759559443729044,7.48352559138851,7.363659983848371
17,5,0,2,8,3,0,0,0,0,14176,6.8,17054,194,48,-3360,-1842,19.4,1417.6,19,3,1,8,2,7,1,1,0,0,17536,7.2,18896,228,56,22.8,1753.6,0.0,0.4722222222222222,0.2,9.559376212117632,9.744198694852747,9.772068213669293,9.846758458290038,7.257425748767987,7.4699961896942835
24,3,1,14,4,14,0,0,0,0,21095,7.6,21242,249,67,5802,5396,24.9,2109.5,13,5,0,4,14,5,1,1,0,0,15293,6.2,15846,186,44,18.6,1529.3,0.0,0.6486486486486487,0.7777777777777778,9.956838728033123,9.963782708319883,9.63521587360417,9.670735486942808,7.654680165222554,7.33321907359699
14,1,1,8,12,5,1,0,1,0,16093,7.0,16927,154,53,-3195,-953,15.4,1609.3,12,2,0,12,8,13,0,0,0,0,19288,6.8,17880,213,46,21.3,1928.8,1.0,0.5384615384615384,0.4,9.686201810706079,9.736724334658026,9.86729026422424,9.791493975575204,7.38417577602395,7.565171649586284
89,5,0,7,4,9,0,0,0,0,16860,7.0,17641,218,48,1293,-262,21.8,1686.0,14,1,1,4,7,2,0,0,0,0,15567,6.8,17903,219,55,21.9,1556.7,0.0,0.8640776699029126,0.6363636363636364,9.732758541777981,9.778037701818713,9.652972804425787,9.792779430551706,7.430707082545968,7.35096565333256
15,3,1,6,7,4,2,1,1,0,15977,6.8,17653,198,60,-1397,-1549,19.8,1597.7,18,5,0,7,6,6,0,0,0,0,17374,7.2,19202,230,62,23.0,1737.4,1.0,0.45454545454545453,0.46153846153846156,9.678968055041988,9.778717665580178,9.762787670432992,9.862821795810113,7.376946077970846,7.46072042894222
16,1,1,9,7,14,1,0,1,0,17465,6.6,17463,211,40,875,276,21.1,1746.5,13,2,0,7,9,7,0,0,0,0,16590,6.6,17187,183,44,18.3,1659.0,1.0,0.5517241379310345,0.5625,9.768011412973678,9.76789689822978,9.716615658643356,9.751966744894887,7.465941474107965,7.414572881350589
15,1,1,6,2,6,2,1,1,0,16998,7.2,18708,236,56,2619,1209,23.6,1699.8,14,0,0,2,6,2,0,0,0,0,14379,7.0,17499,217,52,21.7,1437.9,1.0,0.5172413793103449,0.75,9.74090979777877,9.836759970485419,9.573593631275038,9.769956159911606,7.4388540075876834,7.2716342117693715
36,4,1,1,6,2,0,0,0,0,13981,6.6,16753,220,52,-2494,-996,22.0,1398.1,14,2,0,6,1,3,0,0,0,0,16475,6.8,17749,250,44,25.0,1647.5,0.0,0.72,0.14285714285714285,9.54552606707193,9.726392314713754,9.709660055555972,9.784140794903562,7.24358445173924,7.407621062511786
9,0,0,2,11,4,1,1,0,0,14079,6.6,16131,215,51,-4780,-3425,21.5,1407.9,15,3,1,11,2,13,0,0,0,0,18859,7.4,19556,214,52,21.4,1885.9,1.0,0.375,0.15384615384615385,9.552510629712033,9.688560155993258,9.844798556187449,9.88108855759265,7.250564537059231,7.542690549793669
17,3,1,7,8,2,1,1,0,0,16443,6.8,17912,228,48,-1041,-661,22.8,1644.3,13,3,0,8,7,9,0,0,0,0,17484,7.0,18573,216,47,21.6,1748.4,1.0,0.5666666666666667,0.4666666666666667,9.70771594801777,9.793281985215103,9.769098649497476,9.829518032335953,7.405678017392605,7.467028150985755
17,4,0,6,11,4,1,1,0,0,16036,6.6,16916,191,39,-2308,-1767,19.1,1603.6,19,6,1,11,6,14,0,0,0,0,18344,7.2,18683,206,28,20.6,1834.4,1.0,0.4722222222222222,0.35294117647058826,9.682653831508809,9.736074312475292,9.817112336789382,9.835422821621998,7.380629783319556,7.515017720384913
19,6,0,3,6,3,1,1,0,0,15025,6.6,17533,234,44,-2963,-1630,23.4,1502.5,59,3,1,6,3,6,1,0,1,0,17988,7.2,19163,252,56,25.2,1798.8,0.5,0.24358974358974358,0.3333333333333333,9.617537312929105,9.771897132148531,9.797515738962685,9.860788798003012,7.315551002428584,7.495430826599848
16,5,0,8,5,7,1,1,0,0,16770,7.4,19515,212,52,402,1641,21.2,1677.0,18,5,1,5,8,6,0,0,0,0,16368,6.8,17874,222,52,22.2,1636.8,1.0,0.47058823529411764,0.6153846153846154,9.727406483331627,9.878989920935728,9.703144581144354,9.791158367562208,7.425357887027151,7.401109156836088
17,2,0,2,5,1,0,0,0,0,14658,6.6,16832,210,47,-1957,422,21.0,1465.8,18,7,1,5,2,7,1,1,0,1,16615,6.6,16410,209,39,20.9,1661.5,0.0,0.4857142857142857,0.2857142857142857,9.59280976029003,9.731096524419081,9.718121365555948,9.705707120679628,7.290838436197171,7.416077772530009
12,2,0,1,9,2,0,0,0,0,13299,6.4,15911,189,48,-7285,-4379,18.9,1329.9,15,2,1,9,1,17,1,1,0,1,20584,7.6,20290,251,60,25.1,2058.4,0.0,0.4444444444444444,0.1,9.495519314209846,9.674828820533808,9.932317934204004,9.917932716967623,7.19361068409251,7.630169957222651
17,2,0,3,9,2,0,0,0,0,14660,6.6,17265,203,45,-3251,-2143,20.3,1466.0,13,4,1,9,3,5,1,1,0,0,17911,7.2,19408,234,52,23.4,1791.1,0.0,0.5666666666666667,0.25,9.592946185938265,9.756494528795468,9.79322615827859,9.873492155000728,7.2909747781429814,7.491143395549343
15,2,0,3,4,3,0,0,0,0,14642,6.6,16219,229,36,-744,-1255,22.9,1464.2,17,1,1,4,3,4,2,1,1,0,15386,6.8,17474,212,52,21.2,1538.6,0.0,0.46875,0.42857142857142855,9.591717684555258,9.694000327669404,9.641278276057378,9.768526567102011,7.2897470309046595,7.339277921409591
11,3,1,8,8,6,0,0,0,0,16488,7.0,17386,208,41,-870,-1120,20.8,1648.8,15,0,0,8,8,7,1,1,0,0,17358,7.2,18506,241,48,24.1,1735.8,0.0,0.4230769230769231,0.5,9.710448770900967,9.76347807952779,9.761866382868549,9.825904317877749,7.408409347426631,7.459799618564082
19,2,1,2,5,1,1,1,0,0,14902,7.0,17656,242,44,-1186,-892,24.2,1490.2,14,4,0,5,2,6,0,0,0,0,16088,7.0,18548,215,47,21.5,1608.8,1.0,0.5757575757575758,0.2857142857142857,9.609317813948794,9.778887584302797,9.685891087651035,9.828171158226679,7.307336443931327,7.383865226659633
15,6,0,7,4,8,0,0,0,0,17008,7.2,18978,216,44,1238,1037,21.6,1700.8,18,2,1,4,7,5,1,1,0,0,15770,6.8,17941,231,52,23.1,1577.0,0.0,0.45454545454545453,0.6363636363636364,9.741497894714092,9.85108838373692,9.665928089487558,9.794899612119229,7.439441793415457,7.363913501405819
9,1,0,1,1,0,0,0,0,0,14591,6.8,17823,230,66,-817,-1289,23.0,1459.1,12,2,1,1,1,0,1,1,0,0,15408,7.0,19112,253,76,25.3,1540.8,0.0,0.42857142857142855,0.5,9.588228712314113,9.788301142727011,9.642707033281853,9.858124010784598,7.286260205507518,7.340705844025162
63,2,0,4,2,4,0,0,0,0,15514,7.2,18840,235,64,-81,882,23.5,1551.4,13,0,1,2,4,1,0,0,0,0,15595,7.0,17958,261,55,26.1,1559.5,0.0,0.8289473684210527,0.6666666666666666,9.64956257688248,9.843790625278,9.654769750102489,9.795846661018736,7.347557399494751,7.352761561710834
19,4,1,7,2,8,1,1,0,0,17459,7.2,19021,231,64,2929,1296,23.1,1745.9,15,1,0,2,7,2,0,0,0,0,14530,7.0,17725,191,64,19.1,1453.0,1.0,0.5588235294117647,0.7777777777777778,9.767667829393593,9.853351483042331,9.584039577320695,9.782787767298343,7.465598067511184,7.282073658093465
16,2,1,7,9,14,2,1,1,0,16571,6.2,14758,192,32,-684,-2401,19.2,1657.1,13,2,0,9,7,16,0,0,0,0,17255,6.8,17159,187,54,18.7,1725.5,1.0,0.5517241379310345,0.4375,9.715469803197292,9.599608345181776,9.755915188068993,9.750336373041954,7.413427647507327,7.453851516830047
39,4,1,4,7,9,0,0,0,0,15766,6.6,16789,220,48,-1590,-780,22.0,1576.6,22,5,0,7,4,11,1,1,0,0,17356,6.8,17569,235,52,23.5,1735.6,0.0,0.639344262295082,0.36363636363636365,9.665674427237482,9.728538750071586,9.761751162220882,9.773948181181144,7.363659983848371,7.459684457626545
15,2,0,10,3,13,1,1,0,0,18290,7.6,20250,248,44,3943,4243,24.8,1829.0,15,2,1,3,10,4,0,0,0,0,14347,6.4,16007,200,51,20.0,1434.7,1.0,0.5,0.7692307692307693,9.814164414575925,9.915959454031448,9.571365838652174,9.68084387626357,7.512071245835466,7.269407814133649
15,1,1,10,8,14,2,1,1,0,18360,7.2,19276,222,44,793,475,22.2,1836.0,14,0,0,8,10,7,0,0,0,0,17567,7.4,18801,215,56,21.5,1756.7,1.0,0.5172413793103449,0.5555555555555556,9.817984128922188,9.866667954397592,9.773834344309257,9.841718526138497,7.515889085215125,7.471761415218853
18,1,0,4,7,6,1,1,0,0,14487,6.4,16054,170,52,-2088,-2747,17.0,1448.7,14,1,1,7,4,6,0,0,0,0,16575,7.4,18801,217,40,21.7,1657.5,1.0,0.5625,0.36363636363636365,9.58107599956325,9.683775606523614,9.71571114505921,9.841718526138497,7.279111917456852,7.4136688583871075
11,2,0,5,7,6,0,0,0,0,16456,6.6,17035,213,51,355,-798,21.3,1645.6,19,1,1,7,5,5,2,1,1,0,16101,6.8,17833,223,60,22.3,1610.1,0.0,0.36666666666666664,0.4166666666666667,9.708506197595383,9.743084031043104,9.686698766859926,9.788862026694824,7.406467834864325,7.384672454496941
16,2,1,7,9,8,1,1,0,0,16876,7.0,17943,223,38,31,-472,22.3,1687.6,37,4,0,9,7,12,0,0,0,0,16845,7.2,18415,207,27,20.7,1684.5,1.0,0.3018867924528302,0.4375,9.733707027236484,9.795011076200044,9.73186851887531,9.820975130961664,7.431655062235399,7.4298175346741155
18,4,0,4,6,4,0,0,0,0,15691,7.2,18589,237,52,96,466,23.7,1569.1,26,5,1,6,4,2,0,0,0,0,15595,6.8,18123,221,52,22.1,1559.5,0.0,0.4090909090909091,0.4,9.660906307329443,9.83037908071549,9.654769750102489,9.804992305787028,7.3588945905814755,7.352761561710834
42,4,1,7,3,5,2,1,1,0,16820,7.2,18804,222,50,1968,1923,22.2,1682.0,15,3,0,3,7,4,0,0,0,0,14852,6.8,16881,205,56,20.5,1485.2,1.0,0.7368421052631579,0.7,9.730383384791782,9.841878070904437,9.605957144029533,9.734003244543665,7.428333194190806,7.303977805723369
16,0,1,6,9,9,0,0,0,0,15728,6.6,17183,208,44,-2701,-2275,20.8,1572.8,16,2,0,9,6,8,0,0,0,0,18429,7.2,19458,208,56,20.8,1842.9,0.0,0.5,0.4,9.663261421240643,9.751733997308591,9.821735050663868,9.876064966958156,7.361248356100883,7.519638172711119
13,1,0,2,11,2,0,0,0,0,14910,6.8,16907,227,56,-2917,-2806,22.7,1491.0,17,0,1,11,2,4,2,1,1,0,17827,7.0,19713,216,53,21.6,1782.7,0.0,0.43333333333333335,0.15384615384615385,9.609854474590907,9.73554216168668,9.788525534066446,9.889084322225385,7.307872780763706,7.486445137564258
15,4,0,2,8,1,0,0,0,0,14206,6.6,16793,200,50,-3427,-1792,20.0,1420.6,19,1,1,8,2,7,1,1,0,0,17633,7.0,18585,253,48,25.3,1763.3,0.0,0.4411764705882353,0.2,9.561490079872078,9.72877695874351,9.777584135646972,9.830163888117285,7.259538276840441,7.47550929013402
17,2,0,9,10,6,1,1,0,0,16954,6.8,16923,197,49,-1073,210,19.7,1695.4,19,3,1,10,9,16,0,0,0,0,18027,6.6,16713,176,51,17.6,1802.7,1.0,0.4722222222222222,0.47368421052631576,9.73831805455974,9.736488011839958,9.799681383810539,9.724001970561382,7.436263637600436,7.497595389676153
14,1,0,3,6,3,0,0,0,0,14508,6.8,17217,200,48,-3968,-2461,20.0,1450.8,15,1,1,6,3,7,2,1,1,1,18476,7.2,19678,243,76,24.3,1847.6,0.0,0.4827586206896552,0.3333333333333333,9.582524425515684,9.7537106272179,9.824281994355154,9.88730735630709,7.2805594448507405,7.522183874830677
18,5,0,3,8,2,1,1,0,0,14905,6.8,17974,233,52,-3282,-1647,23.3,1490.5,18,3,1,8,3,12,0,0,0,0,18187,7.4,19621,225,52,22.5,1818.7,1.0,0.5,0.2727272727272727,9.60951909544164,9.796737182589247,9.8085173149449,9.884406664723336,7.3075376039548035,7.506426931319197
125,0,1,4,5,2,1,1,0,0,14842,6.8,17067,184,46,-1992,-1722,18.4,1484.2,12,1,0,5,4,5,1,0,1,1,16834,7.2,18789,209,55,20.9,1683.4,0.5,0.9124087591240876,0.4444444444444444,9.605283652624765,9.744960644307891,9.731215331595175,9.84108009240751,7.303304722302925,7.429164696287772
15,2,0,5,8,7,0,0,0,0,16519,7.2,19018,210,76,-180,2299,21.0,1651.9,17,1,1,8,5,7,2,1,1,0,16699,6.6,16719,192,48,19.2,1669.9,0.0,0.46875,0.38461538461538464,9.71232704707497,9.85319375848166,9.723163998404846,9.724360886638692,7.410286599923308,7.421117682400098
41,4,0,7,7,11,1,1,0,0,16787,7.2,18466,201,55,-471,870,20.1,1678.7,39,3,1,7,7,9,0,0,0,0,17258,6.6,17596,229,38,22.9,1725.8,1.0,0.5125,0.5,9.728419624453482,9.823740634445873,9.756089025531404,9.775483711951761,7.426370485022957,7.454025263681323
17,2,1,5,7,3,0,0,0,0,15286,6.6,16864,181,49,-1936,-646,18.1,1528.6,19,5,0,7,5,7,1,1,0,0,17222,7.0,17510,230,42,23.0,1722.2,0.0,0.4722222222222222,0.4166666666666667,9.634758073001034,9.732995747495751,9.754000978835746,9.7705845338719,7.332761542297137,7.451938306402124
12,3,0,2,8,1,0,0,0,0,14183,7.0,17123,221,51,-4625,-1753,22.1,1418.3,15,2,1,8,2,12,1,1,0,0,18808,7.0,18876,248,56,24.8,1880.8,0.0,0.4444444444444444,0.2,9.559869847754044,9.748236267264836,9.842090757670805,9.845699528768733,7.257919071305212,7.539984044572665
13,0,0,6,12,6,0,0,0,0,15951,6.6,16512,223,40,-1734,-3696,22.3,1595.1,16,3,1,12,6,5,2,1,1,0,17685,7.6,20208,221,44,22.1,1768.5,0.0,0.4482758620689655,0.3333333333333333,9.67733949220162,9.711903228462988,9.78052864513568,9.913883328718248,7.375318432688513,7.478452299785518
16,2,0,7,8,7,0,0,0,0,16093,6.4,16567,175,40,-1805,-2047,17.5,1609.3,32,6,1,8,7,9,1,1,0,0,17898,6.8,18614,238,48,23.8,1789.8,0.0,0.3333333333333333,0.4666666666666667,9.686201810706079,9.71522840307542,9.7925001243465,9.831722986306817,7.38417577602395,7.49041772636681
21,5,0,5,9,3,1,1,0,0,15832,6.6,17750,229,60,-2174,-325,22.9,1583.2,22,6,1,9,5,11,0,0,0,0,18006,7.0,18075,221,39,22.1,1800.6,1.0,0.4883720930232558,0.35714285714285715,9.669851648501433,9.784197131344804,9.798515850169505,9.802340370531171,7.36783482703018,7.496430437945371
18,2,0,1,3,3,0,0,0,0,14289,6.8,17513,246,41,-1222,-874,24.6,1428.9,11,4,1,3,1,3,2,1,1,0,15511,6.8,18387,248,60,24.8,1551.1,0.0,0.6206896551724138,0.25,9.567315270923913,9.77075584008217,9.649369196922487,9.819453556926119,7.265359790738802,7.347364131657139
14,0,0,5,8,6,0,0,0,0,15589,7.0,17960,203,43,-2111,-1385,20.3,1558.9,17,1,1,8,5,5,1,1,0,0,17700,7.2,19345,262,68,26.2,1770.0,0.0,0.45161290322580644,0.38461538461538464,9.654384962051822,9.795958019593462,9.781376414141157,9.870240958742492,7.352376995624823,7.479299637782834
16,5,0,2,5,0,0,0,0,0,14659,6.6,16878,233,46,-492,89,23.3,1465.9,17,1,1,5,2,3,0,0,0,0,15151,6.8,16789,175,48,17.5,1515.1,0.0,0.48484848484848486,0.2857142857142857,9.592877975440642,9.733825524688928,9.625887815425859,9.728538750071586,7.290906609493717,7.323896527087536
14,1,1,4,6,5,0,0,0,0,15522,7.0,18255,220,52,-1711,-1406,22.0,1552.2,9,2,0,6,4,6,1,1,0,0,17233,7.4,19661,239,68,23.9,1723.3,0.0,0.6086956521739131,0.4,9.650078074026442,9.812249072101856,9.754639455799712,9.88644311792687,7.348072597857512,7.452576450006086
13,3,0,5,10,3,0,0,0,0,15067,6.6,16500,203,38,-3574,-387,20.3,1506.7,11,0,1,10,5,14,1,0,1,0,18641,6.6,16887,218,40,21.8,1864.1,0.0,0.5416666666666666,0.3333333333333333,9.620328568811932,9.711176264112805,9.833172378621102,9.734358589528156,7.318340589784873,7.531069949943402
13,1,0,0,4,0,0,0,0,0,14211,7.0,17395,227,63,-1725,-1169,22.7,1421.1,50,3,1,4,0,7,1,1,0,0,15936,7.0,18564,230,55,23.0,1593.6,0.0,0.20634920634920634,0.0,9.561841957140917,9.76399557371753,9.676398728859633,9.829033366611181,7.259889931378651,7.374378200068395
12,4,1,6,6,3,0,0,0,0,16701,6.8,17820,237,40,882,450,23.7,1670.1,18,2,0,6,6,5,0,0,0,0,15819,6.8,17370,192,56,19.2,1581.9,0.0,0.4,0.5,9.723283751713176,9.7881328161731,9.669030241321645,9.762557428101923,7.421237371209337,7.3670138866916925
16,4,0,4,6,2,1,1,0,0,14993,6.8,16922,223,44,-1449,-539,22.3,1499.3,19,6,1,6,4,6,0,0,0,0,16442,6.8,17461,255,40,25.5,1644.2,1.0,0.45714285714285713,0.4,9.615405400063008,9.736428922408086,9.707655133714226,9.767782370370753,7.313420367092967,7.405617236356269
19,2,1,6,0,9,0,0,0,0,18307,7.4,19628,235,69,5027,3394,23.5,1830.7,56,3,0,0,6,0,0,0,0,0,13280,6.4,16234,211,53,21.1,1328.0,0.0,0.25333333333333335,1.0,9.815093401773533,9.884763343537848,9.49408972140025,9.694924684536947,7.512999776366171,7.192182058713246
21,3,1,9,9,11,1,1,0,0,17489,6.6,16724,221,40,-219,-1275,22.1,1748.9,40,5,0,9,9,13,0,0,0,0,17708,6.8,17999,226,44,22.6,1770.8,1.0,0.3442622950819672,0.5,9.769384568012647,9.724659884996429,9.7818282639088,9.798127036878302,7.467313922427702,7.479751257977932
13,1,1,7,2,12,1,1,0,0,17196,7.0,18109,204,60,2177,186,20.4,1719.6,14,2,0,2,7,0,0,0,0,0,15019,7.0,17923,237,68,23.7,1501.9,1.0,0.48148148148148145,0.7777777777777778,9.752490228984199,9.804219550877459,9.617137925318126,9.793895875906033,7.450428346187247,7.315151853940049
17,4,1,4,7,4,0,0,0,0,15025,6.6,16369,212,32,-1517,-1487,21.2,1502.5,30,7,0,7,4,5,0,0,0,0,16542,7.0,17856,221,29,22.1,1654.2,0.0,0.3617021276595745,0.36363636363636365,9.617537312929105,9.70320567036518,9.713718330607016,9.790150867197125,7.315551002428584,7.411677126431333
22,3,1,6,6,7,0,0,0,0,17078,7.0,17751,224,46,-304,-1023,22.4,1707.8,85,5,0,6,6,6,1,1,0,0,17382,7.0,18774,240,45,24.0,1738.2,0.0,0.205607476635514,0.5,9.745604917619191,9.78425346461243,9.76324799612154,9.840281476632336,7.443546648765875,7.461180516366945
15,2,1,9,7,12,0,0,0,0,17604,6.8,17925,194,49,1538,1118,19.4,1760.4,50,2,0,7,9,7,1,1,0,0,16066,6.8,16807,168,48,16.8,1606.6,0.0,0.23076923076923078,0.5625,9.775938231589153,9.794007451917308,9.684522758043336,9.729610242524837,7.473864226371359,7.382497662575046
17,1,0,3,5,1,1,1,0,0,14900,6.8,18274,211,68,-2631,-1358,21.1,1490.0,16,3,1,5,3,11,0,0,0,0,17531,7.4,19632,221,78,22.1,1753.1,1.0,0.5151515151515151,0.375,9.60918360377546,9.81328928461798,9.7717830615387,9.884967102898749,7.307202314764738,7.469711183849735
32,0,1,4,1,3,0,0,0,0,16454,7.6,19703,241,60,2711,2693,24.1,1645.4,122,1,0,1,4,1,0,0,0,0,13743,6.6,17010,211,55,21.1,1374.3,0.0,0.2077922077922078,0.8,9.70838466137744,9.888576939800373,9.528357644224037,9.741615472609583,7.406346365079785,7.226427168120662
14,3,0,6,11,8,0,0,0,0,16557,6.8,17924,232,55,-2564,170,23.2,1655.7,15,2,1,11,6,25,1,1,0,0,19121,6.8,17754,219,55,21.9,1912.1,0.0,0.4827586206896552,0.35294117647058826,9.71462464769875,9.793951665467821,9.858594783645392,9.784422445377189,7.412582950944492,7.556480241989336
35,2,1,3,6,5,0,0,0,0,14703,6.8,16970,198,36,-2127,-1619,19.8,1470.3,18,2,0,6,3,10,1,1,0,0,16830,7.0,18589,233,55,23.3,1683.0,0.0,0.660377358490566,0.3333333333333333,9.595874844595468,9.739261284011265,9.730977703126166,9.83037908071549,7.293901642703902,7.428927194802272
12,2,1,10,9,14,0,0,0,0,18178,7.0,17725,213,34,342,-646,21.3,1817.8,15,1,0,9,10,8,1,1,0,0,17836,7.0,18371,222,54,22.2,1783.6,0.0,0.4444444444444444,0.5263157894736842,9.808022360718061,9.782787767298343,9.789030230558303,9.818583045445685,7.5059322219508555,7.486949579466051
16,3,0,4,3,8,1,1,0,0,15714,7.0,17817,230,49,589,675,23.0,1571.4,17,1,1,3,4,6,1,0,1,0,15125,6.8,17142,199,67,19.9,1512.5,0.5,0.48484848484848486,0.5714285714285714,9.662370949231669,9.78796446128059,9.624170396415975,9.749345206007481,7.360358393547705,7.322180128461773
18,2,1,8,2,11,0,0,0,0,17399,7.0,19449,232,44,3194,2534,23.2,1739.9,13,3,0,2,8,2,1,1,0,0,14205,6.6,16915,208,51,20.8,1420.5,0.0,0.5806451612903226,0.8,9.764225485202621,9.875602349046593,9.561419689557756,9.73601519859238,7.462157499864673,7.259467931091055
15,7,1,4,5,4,0,0,0,0,15079,7.0,18092,196,55,-1226,-1378,19.6,1507.9,39,3,0,5,4,3,0,0,0,0,16305,7.2,19470,261,56,26.1,1630.5,0.0,0.2777777777777778,0.4444444444444444,9.621124641561947,9.803280402119096,9.699288417222856,9.876681458115621,7.3191361875196055,7.397255116033375
14,3,0,3,3,5,0,0,0,0,14259,6.4,15830,202,38,-1034,-846,20.2,1425.9,14,2,1,3,3,0,1,1,0,0,15293,6.6,16676,229,54,22.9,1529.3,0.0,0.5,0.5,9.565213693968287,9.669725322073777,9.63521587360417,9.721785803621579,7.26325953793653,7.33321907359699
15,2,0,6,10,8,1,1,0,0,15875,7.0,18029,191,60,-2901,-1904,19.1,1587.5,17,1,1,10,6,8,0,0,0,0,18776,7.2,19933,230,56,23.0,1877.6,1.0,0.46875,0.375,9.672563813902956,9.799792316197363,9.840387995592812,9.900182095527402,7.370545453709571,7.538282097560415
18,2,1,6,2,7,0,0,0,0,17083,7.2,19485,241,60,2263,1666,24.1,1708.3,24,5,0,2,6,1,1,1,0,0,14820,7.0,17819,250,48,25.0,1482.0,0.0,0.42857142857142855,0.75,9.745897631961357,9.877451537985287,9.603800372956915,9.788076701024801,7.443839208962222,7.301822342137932
18,3,0,2,4,2,1,1,0,0,14353,6.4,16624,215,53,-874,-1635,21.5,1435.3,23,4,1,4,2,5,0,0,0,0,15227,7.0,18259,216,62,21.6,1522.7,1.0,0.43902439024390244,0.3333333333333333,9.571783927990017,9.718662865524054,9.630891117502388,9.81246815414896,7.269825641437777,7.328896866475309
203,2,1,6,7,12,1,1,0,0,17397,7.0,18389,235,48,751,615,23.5,1739.7,11,2,0,7,6,11,0,0,0,0,16646,6.8,17774,210,48,21.0,1664.6,1.0,0.9485981308411215,0.46153846153846156,9.764110536067486,9.819562317598367,9.719985298994011,9.785548254671442,7.462042610158663,7.417940697860704
14,5,1,5,9,8,0,0,0,0,14927,6.6,15638,196,25,-2614,-1880,19.6,1492.7,17,3,0,9,5,16,1,1,0,0,17541,6.8,17518,214,47,21.4,1754.1,0.0,0.45161290322580644,0.35714285714285715,9.610993923087126,9.657523073436215,9.772353284511327,9.771041285235823,7.309011542316247,7.470281114333645
17,4,1,7,4,14,1,0,1,0,17610,6.8,17839,236,47,3259,2282,23.6,1761.0,19,4,0,4,7,6,1,1,0,0,14351,6.4,15557,199,38,19.9,1435.1,0.5,0.4722222222222222,0.6363636363636364,9.776278985795086,9.789198406134,9.571644584298577,9.652330254766719,7.474204806496124,7.269686385066573
18,4,0,8,2,10,1,0,1,1,18656,7.2,19071,229,45,3761,1269,22.9,1865.6,37,3,1,2,8,2,0,0,0,0,14895,6.6,17802,241,52,24.1,1489.5,1.0,0.32727272727272727,0.8,9.833976689772,9.855976569865076,9.608847999516849,9.787122261404862,7.531873873131646,7.306866913118126
