blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,blue_objective_share,red_objective_share,blue_vision_share,red_vision_share,blue_ward_efficiency,red_ward_efficiency,blue_kill_share,red_kill_share,blue_gold_per_kill,red_gold_per_kill,blue_xp_per_min,red_xp_per_min,gold_obj_momentum,xp_kill_momentum,gold_diff_per_min,xp_diff_per_min
0,12,2,0,6,7,6,0,0,0,0,16685,6.6,17126,223,44,17,-1180,22.3,1668.5,13,2,1,7,6,4,1,1,0,0,16668,7.0,18306,175,61,-17,1180,17.5,1666.8,0.0,1.0,0.48,0.52,0.16666666666666666,0.15384615384615385,0.46153846153846156,0.5384615384615384,2383.5714285714284,2083.5,1712.6,1830.6,0,-7080,1.7,-118.0
1,16,3,1,5,7,7,2,1,1,1,18334,7.4,19247,231,70,1111,26,23.1,1833.4,18,4,0,7,5,7,0,0,0,0,17223,7.4,19221,240,56,-1111,-26,24.0,1722.3,1.0,0.0,0.47058823529411764,0.5294117647058824,0.1875,0.2222222222222222,0.4166666666666667,0.5833333333333334,3055.6666666666665,2152.875,1924.7,1922.1,2222,130,111.1,2.6
1,14,3,0,9,6,12,1,1,0,0,18054,7.2,18465,241,52,1859,1271,24.1,1805.4,39,0,1,6,9,11,0,0,0,0,16195,6.8,17194,197,55,-1859,-1271,19.7,1619.5,1.0,0.0,0.2641509433962264,0.7358490566037735,0.21428571428571427,0.0,0.6,0.4,1805.4,2313.5714285714284,1846.5,1719.4,1859,11439,185.9,127.1
1,16,1,0,8,6,10,0,0,0,0,18029,7.2,18791,199,53,2323,1699,19.9,1802.9,15,2,1,6,8,5,0,0,0,0,15706,6.8,17092,192,38,-2323,-1699,19.2,1570.6,0.5,0.5,0.5161290322580645,0.4838709677419355,0.0625,0.13333333333333333,0.5714285714285714,0.42857142857142855,2003.2222222222222,2243.714285714286,1879.1,1709.2,0,13592,232.3,169.9
0,14,2,0,2,9,2,0,0,0,0,14646,6.6,16931,219,48,-5036,-2248,21.9,1464.6,16,3,1,9,2,12,2,1,1,1,19682,7.4,19179,262,68,5036,2248,26.2,1968.2,0.0,1.0,0.4666666666666667,0.5333333333333333,0.14285714285714285,0.1875,0.18181818181818182,0.8181818181818182,4882.0,1968.2,1693.1,1917.9,0,-4496,-503.6,-224.8
1,36,4,1,3,7,3,0,0,0,0,15040,6.6,16582,205,48,-952,-1268,20.5,1504.0,16,2,0,7,3,4,2,1,1,0,15992,7.0,17850,205,44,952,1268,20.5,1599.2,0.0,1.0,0.6923076923076923,0.3076923076923077,0.1111111111111111,0.125,0.3,0.7,3760.0,1999.0,1658.2,1785.0,0,-3804,-95.2,-126.8
1,13,3,1,9,3,13,0,0,0,0,18633,7.0,18698,246,50,2910,856,24.6,1863.3,13,2,0,3,9,4,1,1,0,0,15723,6.8,17842,226,56,-2910,-856,22.6,1572.3,0.0,1.0,0.5,0.5,0.23076923076923078,0.15384615384615385,0.75,0.25,1863.3,3930.75,1869.8,1784.2,0,7704,291.0,85.6
1,17,5,0,6,10,7,1,0,1,0,16100,7.0,17451,192,60,-2907,-1376,19.2,1610.0,18,3,1,10,6,9,1,1,0,0,19007,7.2,18827,260,40,2907,1376,26.0,1900.7,0.5,0.5,0.4857142857142857,0.5142857142857142,0.29411764705882354,0.16666666666666666,0.375,0.625,2300.0,1727.909090909091,1745.1,1882.7,-2907,-8256,-290.7,-137.6
1,14,0,1,10,9,10,1,1,0,0,18616,7.4,19395,213,76,1885,1082,21.3,1861.6,8,2,0,9,10,9,0,0,0,0,16731,7.0,18313,189,45,-1885,-1082,18.9,1673.1,1.0,0.0,0.6363636363636364,0.36363636363636365,0.0,0.25,0.5263157894736842,0.47368421052631576,1692.3636363636363,1673.1,1939.5,1831.3,1885,10820,188.5,108.2
0,14,6,0,1,7,0,0,0,0,0,13657,6.4,16618,220,48,-3849,-2159,22.0,1365.7,18,1,1,7,1,7,1,1,0,0,17506,7.0,18777,235,56,3849,2159,23.5,1750.6,0.0,1.0,0.4375,0.5625,0.42857142857142855,0.05555555555555555,0.125,0.875,6828.5,2188.25,1661.8,1877.7,0,-2159,-384.9,-215.9
0,10,1,1,7,7,5,0,0,0,0,16463,6.8,17576,215,42,-93,-561,21.5,1646.3,33,0,0,7,7,8,1,1,0,0,16556,7.0,18137,217,40,93,561,21.7,1655.6,0.0,1.0,0.23255813953488372,0.7674418604651163,0.1,0.0,0.5,0.5,2057.875,2069.5,1757.6,1813.7,0,-3927,-9.3,-56.1
1,14,4,1,6,2,4,0,0,0,0,16636,7.2,18741,225,40,1833,899,22.5,1663.6,16,0,0,2,6,3,1,1,0,0,14803,6.8,17842,201,63,-1833,-899,20.1,1480.3,0.0,1.0,0.4666666666666667,0.5333333333333333,0.2857142857142857,0.0,0.75,0.25,2376.5714285714284,4934.333333333333,1874.1,1784.2,0,5394,183.3,89.9
1,36,3,0,9,9,10,1,0,1,0,17308,6.8,16585,209,48,832,-504,20.9,1730.8,15,1,1,9,9,6,1,1,0,0,16476,6.6,17089,183,56,-832,504,18.3,1647.6,0.5,0.5,0.7058823529411765,0.29411764705882354,0.08333333333333333,0.06666666666666667,0.5,0.5,1730.8,1647.6,1658.5,1708.9,832,-4536,83.2,-50.4
0,12,1,0,2,6,2,0,0,0,0,14295,6.4,16196,211,40,-2514,-2762,21.1,1429.5,56,3,1,6,2,6,1,1,0,0,16809,7.2,18958,219,67,2514,2762,21.9,1680.9,0.0,1.0,0.17647058823529413,0.8235294117647058,0.08333333333333333,0.05357142857142857,0.25,0.75,4765.0,2401.285714285714,1619.6,1895.8,0,-5524,-251.4,-276.2
1,17,6,0,7,8,8,0,0,0,0,15956,6.8,17011,191,51,-1206,-963,19.1,1595.6,19,5,1,8,7,7,1,1,0,0,17162,7.0,17974,243,44,1206,963,24.3,1716.2,0.0,1.0,0.4722222222222222,0.5277777777777778,0.35294117647058826,0.2631578947368421,0.4666666666666667,0.5333333333333333,1994.5,1906.888888888889,1701.1,1797.4,0,-6741,-120.6,-96.3
0,42,6,0,8,7,8,0,0,0,0,16699,7.0,17881,240,40,320,-743,24.0,1669.9,38,13,1,7,8,6,1,1,0,0,16379,7.2,18624,216,48,-320,743,21.6,1637.9,0.0,1.0,0.525,0.475,0.14285714285714285,0.34210526315789475,0.5333333333333333,0.4666666666666667,1855.4444444444443,2047.375,1788.1,1862.4,0,-5944,32.0,-74.3
1,44,3,0,13,12,17,1,1,0,0,20175,7.4,20673,215,72,1610,2488,21.5,2017.5,14,14,1,12,13,13,0,0,0,0,18565,6.8,18185,212,36,-1610,-2488,21.2,1856.5,1.0,0.0,0.7586206896551724,0.2413793103448276,0.06818181818181818,1.0,0.52,0.48,1441.0714285714287,1428.076923076923,2067.3,1818.5,1610,32344,161.0,248.8
1,17,6,0,7,8,7,1,1,0,0,17459,6.8,17773,209,56,-1,-459,20.9,1745.9,42,5,1,8,7,6,0,0,0,0,17460,6.8,18232,231,52,1,459,23.1,1746.0,1.0,0.0,0.288135593220339,0.711864406779661,0.35294117647058826,0.11904761904761904,0.4666666666666667,0.5333333333333333,2182.375,1940.0,1777.3,1823.2,-1,-3213,-0.1,-45.9
1,12,2,1,10,8,10,1,1,0,0,18787,7.0,18529,231,48,1876,1668,23.1,1878.7,56,3,0,8,10,10,0,0,0,0,16911,6.8,16861,203,28,-1876,-1668,20.3,1691.1,1.0,0.0,0.17647058823529413,0.8235294117647058,0.16666666666666666,0.05357142857142857,0.5555555555555556,0.4444444444444444,1707.909090909091,1879.0,1852.9,1686.1,1876,16680,187.6,166.8
0,21,6,0,5,2,4,0,0,0,0,15796,7.0,18152,221,58,453,1426,22.1,1579.6,17,2,1,2,5,4,1,1,0,0,15343,6.4,16726,256,55,-453,-1426,25.6,1534.3,0.0,1.0,0.5526315789473685,0.4473684210526316,0.2857142857142857,0.11764705882352941,0.7142857142857143,0.2857142857142857,2632.6666666666665,5114.333333333333,1815.2,1672.6,0,7130,45.3,142.6
1,13,1,1,10,1,15,0,0,0,0,18697,7.2,19162,237,36,4695,2313,23.7,1869.7,11,1,0,1,10,1,0,0,0,0,14002,6.4,16849,235,44,-4695,-2313,23.5,1400.2,0.5,0.5,0.5416666666666666,0.4583333333333333,0.07692307692307693,0.09090909090909091,0.9090909090909091,0.09090909090909091,1699.7272727272727,7001.0,1916.2,1684.9,0,23130,469.5,231.3
1,11,7,0,8,3,10,1,1,0,0,17775,7.2,19408,256,49,2009,2090,25.6,1777.5,19,1,1,3,8,2,0,0,0,0,15766,6.6,17318,248,53,-2009,-2090,24.8,1576.6,1.0,0.0,0.36666666666666664,0.6333333333333333,0.6363636363636364,0.05263157894736842,0.7272727272727273,0.2727272727272727,1975.0,3941.5,1940.8,1731.8,2009,16720,200.9,209.0
0,17,5,0,2,8,3,0,0,0,0,14176,6.8,17054,194,48,-3360,-1842,19.4,1417.6,19,3,1,8,2,7,1,1,0,0,17536,7.2,18896,228,56,3360,1842,22.8,1753.6,0.0,1.0,0.4722222222222222,0.5277777777777778,0.29411764705882354,0.15789473684210525,0.2,0.8,4725.333333333333,1948.4444444444443,1705.4,1889.6,0,-3684,-336.0,-184.2
1,24,3,1,14,4,14,0,0,0,0,21095,7.6,21242,249,67,5802,5396,24.9,2109.5,13,5,0,4,14,5,1,1,0,0,15293,6.2,15846,186,44,-5802,-5396,18.6,1529.3,0.0,1.0,0.6486486486486487,0.35135135135135137,0.125,0.38461538461538464,0.7777777777777778,0.2222222222222222,1406.3333333333333,3058.6,2124.2,1584.6,0,75544,580.2,539.6
0,14,1,1,8,12,5,1,0,1,0,16093,7.0,16927,154,53,-3195,-953,15.4,1609.3,12,2,0,12,8,13,0,0,0,0,19288,6.8,17880,213,46,3195,953,21.3,1928.8,1.0,0.0,0.5384615384615384,0.46153846153846156,0.07142857142857142,0.16666666666666666,0.4,0.6,1788.111111111111,1483.6923076923076,1692.7,1788.0,-3195,-7624,-319.5,-95.3
0,89,5,0,7,4,9,0,0,0,0,16860,7.0,17641,218,48,1293,-262,21.8,1686.0,14,1,1,4,7,2,0,0,0,0,15567,6.8,17903,219,55,-1293,262,21.9,1556.7,0.5,0.5,0.8640776699029126,0.13592233009708737,0.056179775280898875,0.07142857142857142,0.6363636363636364,0.36363636363636365,2107.5,3113.4,1764.1,1790.3,0,-1834,129.3,-26.2
1,15,3,1,6,7,4,2,1,1,0,15977,6.8,17653,198,60,-1397,-1549,19.8,1597.7,18,5,0,7,6,6,0,0,0,0,17374,7.2,19202,230,62,1397,1549,23.0,1737.4,1.0,0.0,0.45454545454545453,0.5454545454545454,0.2,0.2777777777777778,0.46153846153846156,0.5384615384615384,2282.4285714285716,2171.75,1765.3,1920.2,-2794,-9294,-139.7,-154.9
1,16,1,1,9,7,14,1,0,1,0,17465,6.6,17463,211,40,875,276,21.1,1746.5,13,2,0,7,9,7,0,0,0,0,16590,6.6,17187,183,44,-875,-276,18.3,1659.0,1.0,0.0,0.5517241379310345,0.4482758620689655,0.0625,0.15384615384615385,0.5625,0.4375,1746.5,2073.75,1746.3,1718.7,875,2484,87.5,27.6
1,15,1,1,6,2,6,2,1,1,0,16998,7.2,18708,236,56,2619,1209,23.6,1699.8,14,0,0,2,6,2,0,0,0,0,14379,7.0,17499,217,52,-2619,-1209,21.7,1437.9,1.0,0.0,0.5172413793103449,0.4827586206896552,0.06666666666666667,0.0,0.75,0.25,2428.285714285714,4793.0,1870.8,1749.9,5238,7254,261.9,120.9
0,36,4,1,1,6,2,0,0,0,0,13981,6.6,16753,220,52,-2494,-996,22.0,1398.1,14,2,0,6,1,3,0,0,0,0,16475,6.8,17749,250,44,2494,996,25.0,1647.5,0.5,0.5,0.72,0.28,0.1111111111111111,0.14285714285714285,0.14285714285714285,0.8571428571428571,6990.5,2353.5714285714284,1675.3,1774.9,0,-996,-249.4,-99.6
0,9,0,0,2,11,4,1,1,0,0,14079,6.6,16131,215,51,-4780,-3425,21.5,1407.9,15,3,1,11,2,13,0,0,0,0,18859,7.4,19556,214,52,4780,3425,21.4,1885.9,1.0,0.0,0.375,0.625,0.0,0.2,0.15384615384615385,0.8461538461538461,4693.0,1571.5833333333333,1613.1,1955.6,-4780,-6850,-478.0,-342.5
1,17,3,1,7,8,2,1,1,0,0,16443,6.8,17912,228,48,-1041,-661,22.8,1644.3,13,3,0,8,7,9,0,0,0,0,17484,7.0,18573,216,47,1041,661,21.6,1748.4,1.0,0.0,0.5666666666666667,0.43333333333333335,0.17647058823529413,0.23076923076923078,0.4666666666666667,0.5333333333333333,2055.375,1942.6666666666667,1791.2,1857.3,-1041,-4627,-104.1,-66.1
0,17,4,0,6,11,4,1,1,0,0,16036,6.6,16916,191,39,-2308,-1767,19.1,1603.6,19,6,1,11,6,14,0,0,0,0,18344,7.2,18683,206,28,2308,1767,20.6,1834.4,1.0,0.0,0.4722222222222222,0.5277777777777778,0.23529411764705882,0.3157894736842105,0.35294117647058826,0.6470588235294118,2290.8571428571427,1528.6666666666667,1691.6,1868.3,-2308,-10602,-230.8,-176.7
0,19,6,0,3,6,3,1,1,0,0,15025,6.6,17533,234,44,-2963,-1630,23.4,1502.5,59,3,1,6,3,6,1,0,1,0,17988,7.2,19163,252,56,2963,1630,25.2,1798.8,0.5,0.5,0.24358974358974358,0.7564102564102564,0.3157894736842105,0.05084745762711865,0.3333333333333333,0.6666666666666666,3756.25,2569.714285714286,1753.3,1916.3,-2963,-4890,-296.3,-163.0
1,16,5,0,8,5,7,1,1,0,0,16770,7.4,19515,212,52,402,1641,21.2,1677.0,18,5,1,5,8,6,0,0,0,0,16368,6.8,17874,222,52,-402,-1641,22.2,1636.8,1.0,0.0,0.47058823529411764,0.5294117647058824,0.3125,0.2777777777777778,0.6153846153846154,0.38461538461538464,1863.3333333333333,2728.0,1951.5,1787.4,402,13128,40.2,164.1
0,17,2,0,2,5,1,0,0,0,0,14658,6.6,16832,210,47,-1957,422,21.0,1465.8,18,7,1,5,2,7,1,1,0,1,16615,6.6,16410,209,39,1957,-422,20.9,1661.5,0.0,1.0,0.4857142857142857,0.5142857142857142,0.11764705882352941,0.3888888888888889,0.2857142857142857,0.7142857142857143,4886.0,2769.1666666666665,1683.2,1641.0,0,844,-195.7,42.2
0,12,2,0,1,9,2,0,0,0,0,13299,6.4,15911,189,48,-7285,-4379,18.9,1329.9,15,2,1,9,1,17,1,1,0,1,20584,7.6,20290,251,60,7285,4379,25.1,2058.4,0.0,1.0,0.4444444444444444,0.5555555555555556,0.16666666666666666,0.13333333333333333,0.1,0.9,6649.5,2058.4,1591.1,2029.0,0,-4379,-728.5,-437.9
0,17,2,0,3,9,2,0,0,0,0,14660,6.6,17265,203,45,-3251,-2143,20.3,1466.0,13,4,1,9,3,5,1,1,0,0,17911,7.2,19408,234,52,3251,2143,23.4,1791.1,0.0,1.0,0.5666666666666667,0.43333333333333335,0.11764705882352941,0.3076923076923077,0.25,0.75,3665.0,1791.1,1726.5,1940.8,0,-6429,-325.1,-214.3
0,15,2,0,3,4,3,0,0,0,0,14642,6.6,16219,229,36,-744,-1255,22.9,1464.2,17,1,1,4,3,4,2,1,1,0,15386,6.8,17474,212,52,744,1255,21.2,1538.6,0.0,1.0,0.46875,0.53125,0.13333333333333333,0.058823529411764705,0.42857142857142855,0.5714285714285714,3660.5,3077.2,1621.9,1747.4,0,-3765,-74.4,-125.5
0,11,3,1,8,8,6,0,0,0,0,16488,7.0,17386,208,41,-870,-1120,20.8,1648.8,15,0,0,8,8,7,1,1,0,0,17358,7.2,18506,241,48,870,1120,24.1,1735.8,0.0,1.0,0.4230769230769231,0.5769230769230769,0.2727272727272727,0.0,0.5,0.5,1832.0,1928.6666666666667,1738.6,1850.6,0,-8960,-87.0,-112.0
0,19,2,1,2,5,1,1,1,0,0,14902,7.0,17656,242,44,-1186,-892,24.2,1490.2,14,4,0,5,2,6,0,0,0,0,16088,7.0,18548,215,47,1186,892,21.5,1608.8,1.0,0.0,0.5757575757575758,0.42424242424242425,0.10526315789473684,0.2857142857142857,0.2857142857142857,0.7142857142857143,4967.333333333333,2681.3333333333335,1765.6,1854.8,-1186,-1784,-118.6,-89.2
1,15,6,0,7,4,8,0,0,0,0,17008,7.2,18978,216,44,1238,1037,21.6,1700.8,18,2,1,4,7,5,1,1,0,0,15770,6.8,17941,231,52,-1238,-1037,23.1,1577.0,0.0,1.0,0.45454545454545453,0.5454545454545454,0.4,0.1111111111111111,0.6363636363636364,0.36363636363636365,2126.0,3154.0,1897.8,1794.1,0,7259,123.8,103.7
0,9,1,0,1,1,0,0,0,0,0,14591,6.8,17823,230,66,-817,-1289,23.0,1459.1,12,2,1,1,1,0,1,1,0,0,15408,7.0,19112,253,76,817,1289,25.3,1540.8,0.0,1.0,0.42857142857142855,0.5714285714285714,0.1111111111111111,0.16666666666666666,0.5,0.5,7295.5,7704.0,1782.3,1911.2,0,-1289,-81.7,-128.9
1,63,2,0,4,2,4,0,0,0,0,15514,7.2,18840,235,64,-81,882,23.5,1551.4,13,0,1,2,4,1,0,0,0,0,15595,7.0,17958,261,55,81,-882,26.1,1559.5,0.5,0.5,0.8289473684210527,0.17105263157894737,0.031746031746031744,0.0,0.6666666666666666,0.3333333333333333,3102.8,5198.333333333333,1884.0,1795.8,0,3528,-8.1,88.2
1,19,4,1,7,2,8,1,1,0,0,17459,7.2,19021,231,64,2929,1296,23.1,1745.9,15,1,0,2,7,2,0,0,0,0,14530,7.0,17725,191,64,-2929,-1296,19.1,1453.0,1.0,0.0,0.5588235294117647,0.4411764705882353,0.21052631578947367,0.06666666666666667,0.7777777777777778,0.2222222222222222,2182.375,4843.333333333333,1902.1,1772.5,2929,9072,292.9,129.6
1,16,2,1,7,9,14,2,1,1,0,16571,6.2,14758,192,32,-684,-2401,19.2,1657.1,13,2,0,9,7,16,0,0,0,0,17255,6.8,17159,187,54,684,2401,18.7,1725.5,1.0,0.0,0.5517241379310345,0.4482758620689655,0.125,0.15384615384615385,0.4375,0.5625,2071.375,1725.5,1475.8,1715.9,-1368,-16807,-68.4,-240.1
0,39,4,1,4,7,9,0,0,0,0,15766,6.6,16789,220,48,-1590,-780,22.0,1576.6,22,5,0,7,4,11,1,1,0,0,17356,6.8,17569,235,52,1590,780,23.5,1735.6,0.0,1.0,0.639344262295082,0.36065573770491804,0.10256410256410256,0.22727272727272727,0.36363636363636365,0.6363636363636364,3153.2,2169.5,1678.9,1756.9,0,-3120,-159.0,-78.0
1,15,2,0,10,3,13,1,1,0,0,18290,7.6,20250,248,44,3943,4243,24.8,1829.0,15,2,1,3,10,4,0,0,0,0,14347,6.4,16007,200,51,-3943,-4243,20.0,1434.7,1.0,0.0,0.5,0.5,0.13333333333333333,0.13333333333333333,0.7692307692307693,0.23076923076923078,1662.7272727272727,3586.75,2025.0,1600.7,3943,42430,394.3,424.3
1,15,1,1,10,8,14,2,1,1,0,18360,7.2,19276,222,44,793,475,22.2,1836.0,14,0,0,8,10,7,0,0,0,0,17567,7.4,18801,215,56,-793,-475,21.5,1756.7,1.0,0.0,0.5172413793103449,0.4827586206896552,0.06666666666666667,0.0,0.5555555555555556,0.4444444444444444,1669.090909090909,1951.888888888889,1927.6,1880.1,1586,4750,79.3,47.5
0,18,1,0,4,7,6,1,1,0,0,14487,6.4,16054,170,52,-2088,-2747,17.0,1448.7,14,1,1,7,4,6,0,0,0,0,16575,7.4,18801,217,40,2088,2747,21.7,1657.5,1.0,0.0,0.5625,0.4375,0.05555555555555555,0.07142857142857142,0.36363636363636365,0.6363636363636364,2897.4,2071.875,1605.4,1880.1,-2088,-10988,-208.8,-274.7
0,11,2,0,5,7,6,0,0,0,0,16456,6.6,17035,213,51,355,-798,21.3,1645.6,19,1,1,7,5,5,2,1,1,0,16101,6.8,17833,223,60,-355,798,22.3,1610.1,0.0,1.0,0.36666666666666664,0.6333333333333333,0.18181818181818182,0.05263157894736842,0.4166666666666667,0.5833333333333334,2742.6666666666665,2012.625,1703.5,1783.3,0,-3990,35.5,-79.8
0,16,2,1,7,9,8,1,1,0,0,16876,7.0,17943,223,38,31,-472,22.3,1687.6,37,4,0,9,7,12,0,0,0,0,16845,7.2,18415,207,27,-31,472,20.7,1684.5,1.0,0.0,0.3018867924528302,0.6981132075471698,0.125,0.10810810810810811,0.4375,0.5625,2109.5,1684.5,1794.3,1841.5,31,-3304,3.1,-47.2
1,18,4,0,4,6,4,0,0,0,0,15691,7.2,18589,237,52,96,466,23.7,1569.1,26,5,1,6,4,2,0,0,0,0,15595,6.8,18123,221,52,-96,-466,22.1,1559.5,0.5,0.5,0.4090909090909091,0.5909090909090909,0.2222222222222222,0.19230769230769232,0.4,0.6,3138.2,2227.8571428571427,1858.9,1812.3,0,1864,9.6,46.6
0,42,4,1,7,3,5,2,1,1,0,16820,7.2,18804,222,50,1968,1923,22.2,1682.0,15,3,0,3,7,4,0,0,0,0,14852,6.8,16881,205,56,-1968,-1923,20.5,1485.2,1.0,0.0,0.7368421052631579,0.2631578947368421,0.09523809523809523,0.2,0.7,0.3,2102.5,3713.0,1880.4,1688.1,3936,13461,196.8,192.3
0,16,0,1,6,9,9,0,0,0,0,15728,6.6,17183,208,44,-2701,-2275,20.8,1572.8,16,2,0,9,6,8,0,0,0,0,18429,7.2,19458,208,56,2701,2275,20.8,1842.9,0.5,0.5,0.5,0.5,0.0,0.125,0.4,0.6,2246.8571428571427,1842.9,1718.3,1945.8,0,-13650,-270.1,-227.5
0,13,1,0,2,11,2,0,0,0,0,14910,6.8,16907,227,56,-2917,-2806,22.7,1491.0,17,0,1,11,2,4,2,1,1,0,17827,7.0,19713,216,53,2917,2806,21.6,1782.7,0.0,1.0,0.43333333333333335,0.5666666666666667,0.07692307692307693,0.0,0.15384615384615385,0.8461538461538461,4970.0,1485.5833333333333,1690.7,1971.3,0,-5612,-291.7,-280.6
0,15,4,0,2,8,1,0,0,0,0,14206,6.6,16793,200,50,-3427,-1792,20.0,1420.6,19,1,1,8,2,7,1,1,0,0,17633,7.0,18585,253,48,3427,1792,25.3,1763.3,0.0,1.0,0.4411764705882353,0.5588235294117647,0.26666666666666666,0.05263157894736842,0.2,0.8,4735.333333333333,1959.2222222222222,1679.3,1858.5,0,-3584,-342.7,-179.2
0,17,2,0,9,10,6,1,1,0,0,16954,6.8,16923,197,49,-1073,210,19.7,1695.4,19,3,1,10,9,16,0,0,0,0,18027,6.6,16713,176,51,1073,-210,17.6,1802.7,1.0,0.0,0.4722222222222222,0.5277777777777778,0.11764705882352941,0.15789473684210525,0.47368421052631576,0.5263157894736842,1695.4,1638.8181818181818,1692.3,1671.3,-1073,1890,-107.3,21.0
0,14,1,0,3,6,3,0,0,0,0,14508,6.8,17217,200,48,-3968,-2461,20.0,1450.8,15,1,1,6,3,7,2,1,1,1,18476,7.2,19678,243,76,3968,2461,24.3,1847.6,0.0,1.0,0.4827586206896552,0.5172413793103449,0.07142857142857142,0.06666666666666667,0.3333333333333333,0.6666666666666666,3627.0,2639.4285714285716,1721.7,1967.8,0,-7383,-396.8,-246.1
0,18,5,0,3,8,2,1,1,0,0,14905,6.8,17974,233,52,-3282,-1647,23.3,1490.5,18,3,1,8,3,12,0,0,0,0,18187,7.4,19621,225,52,3282,1647,22.5,1818.7,1.0,0.0,0.5,0.5,0.2777777777777778,0.16666666666666666,0.2727272727272727,0.7272727272727273,3726.25,2020.7777777777778,1797.4,1962.1,-3282,-4941,-328.2,-164.7
0,125,0,1,4,5,2,1,1,0,0,14842,6.8,17067,184,46,-1992,-1722,18.4,1484.2,12,1,0,5,4,5,1,0,1,1,16834,7.2,18789,209,55,1992,1722,20.9,1683.4,0.5,0.5,0.9124087591240876,0.08759124087591241,0.0,0.08333333333333333,0.4444444444444444,0.5555555555555556,2968.4,2805.6666666666665,1706.7,1878.9,-1992,-6888,-199.2,-172.2
1,15,2,0,5,8,7,0,0,0,0,16519,7.2,19018,210,76,-180,2299,21.0,1651.9,17,1,1,8,5,7,2,1,1,0,16699,6.6,16719,192,48,180,-2299,19.2,1669.9,0.0,1.0,0.46875,0.53125,0.13333333333333333,0.058823529411764705,0.38461538461538464,0.6153846153846154,2753.1666666666665,1855.4444444444443,1901.8,1671.9,0,11495,-18.0,229.9
1,41,4,0,7,7,11,1,1,0,0,16787,7.2,18466,201,55,-471,870,20.1,1678.7,39,3,1,7,7,9,0,0,0,0,17258,6.6,17596,229,38,471,-870,22.9,1725.8,1.0,0.0,0.5125,0.4875,0.0975609756097561,0.07692307692307693,0.5,0.5,2098.375,2157.25,1846.6,1759.6,-471,6090,-47.1,87.0
0,17,2,1,5,7,3,0,0,0,0,15286,6.6,16864,181,49,-1936,-646,18.1,1528.6,19,5,0,7,5,7,1,1,0,0,17222,7.0,17510,230,42,1936,646,23.0,1722.2,0.0,1.0,0.4722222222222222,0.5277777777777778,0.11764705882352941,0.2631578947368421,0.4166666666666667,0.5833333333333334,2547.6666666666665,2152.75,1686.4,1751.0,0,-3230,-193.6,-64.6
0,12,3,0,2,8,1,0,0,0,0,14183,7.0,17123,221,51,-4625,-1753,22.1,1418.3,15,2,1,8,2,12,1,1,0,0,18808,7.0,18876,248,56,4625,1753,24.8,1880.8,0.0,1.0,0.4444444444444444,0.5555555555555556,0.25,0.13333333333333333,0.2,0.8,4727.666666666667,2089.777777777778,1712.3,1887.6,0,-3506,-462.5,-175.3
0,13,0,0,6,12,6,0,0,0,0,15951,6.6,16512,223,40,-1734,-3696,22.3,1595.1,16,3,1,12,6,5,2,1,1,0,17685,7.6,20208,221,44,1734,3696,22.1,1768.5,0.0,1.0,0.4482758620689655,0.5517241379310345,0.0,0.1875,0.3333333333333333,0.6666666666666666,2278.714285714286,1360.3846153846155,1651.2,2020.8,0,-22176,-173.4,-369.6
0,16,2,0,7,8,7,0,0,0,0,16093,6.4,16567,175,40,-1805,-2047,17.5,1609.3,32,6,1,8,7,9,1,1,0,0,17898,6.8,18614,238,48,1805,2047,23.8,1789.8,0.0,1.0,0.3333333333333333,0.6666666666666666,0.125,0.1875,0.4666666666666667,0.5333333333333333,2011.625,1988.6666666666667,1656.7,1861.4,0,-14329,-180.5,-204.7
0,21,5,0,5,9,3,1,1,0,0,15832,6.6,17750,229,60,-2174,-325,22.9,1583.2,22,6,1,9,5,11,0,0,0,0,18006,7.0,18075,221,39,2174,325,22.1,1800.6,1.0,0.0,0.4883720930232558,0.5116279069767442,0.23809523809523808,0.2727272727272727,0.35714285714285715,0.6428571428571429,2638.6666666666665,1800.6,1775.0,1807.5,-2174,-1625,-217.4,-32.5
1,18,2,0,1,3,3,0,0,0,0,14289,6.8,17513,246,41,-1222,-874,24.6,1428.9,11,4,1,3,1,3,2,1,1,0,15511,6.8,18387,248,60,1222,874,24.8,1551.1,0.0,1.0,0.6206896551724138,0.3793103448275862,0.1111111111111111,0.36363636363636365,0.25,0.75,7144.5,3877.75,1751.3,1838.7,0,-874,-122.2,-87.4
